route_name,direction,stop_seq,stop_lon,stop_lat,stop_name,stop_full_name
415,1,22,116.521301,40.024658,东郊农场西站,北京市朝阳区东郊农场西站(公交站)
415,1,23,116.537949,40.035297,香苇路西站,北京市朝阳区香苇路西站(公交站)
415,1,24,116.538681,40.036888,康瑞路北站,北京市朝阳区康瑞路北站(公交站)
415,1,25,116.535651,40.039505,孙河公交场站,北京市朝阳区孙河公交场站(公交站)
416,0,1,116.437496,39.94174,东直门枢纽站,北京市东城区东直门枢纽站(公交站)
416,0,2,116.442642,39.941128,春秀路,北京市东城区春秀路(公交站)
416,0,3,116.4505,39.939091,幸福三村,北京市朝阳区幸福三村(公交站)
416,0,4,116.462006,39.943069,亮马桥,北京市朝阳区亮马桥(公交站)
416,0,5,116.462023,39.946693,燕莎桥南,北京市朝阳区燕莎桥南(公交站)
416,0,6,116.465216,39.950422,燕莎桥东,北京市朝阳区燕莎桥东(公交站)
416,0,7,116.467951,39.9575,天泽路,天泽路(公交站)
416,0,8,116.468643,39.962311,五里沟,北京市朝阳区五里沟(公交站)
416,0,9,116.473273,39.966957,肖君庙,北京市朝阳区肖君庙(公交站)
416,0,10,116.477912,39.972839,四得公园,北京市朝阳区四得公园(公交站)
416,0,11,116.4775,39.974423,四得公园北,北京市朝阳区四得公园北(公交站)
416,0,12,116.479797,39.979084,丽都饭店,北京市朝阳区丽都饭店(公交站)
416,0,13,116.473481,39.983299,望京医院,北京市朝阳区望京医院(公交站)
416,0,14,116.469826,39.985655,花家地北里,北京市朝阳区花家地北里(公交站)
416,0,15,116.46463,39.98909,花家地西里,花家地西里(公交站)
416,0,16,116.462925,39.990859,南湖南路,北京市朝阳区南湖南路(公交站)
416,0,17,116.462856,39.995352,南湖南路北口,北京市朝阳区南湖南路北口(公交站)
416,0,18,116.466843,39.997173,湖光中街东口,北京市朝阳区湖光中街东口(公交站)
416,0,19,116.467949,40.000828,侯庄路口南,北京市朝阳区侯庄路口南(公交站)
416,0,20,116.473236,40.004528,宏昌路,北京市朝阳区宏昌路(公交站)
416,0,21,116.47319,40.007923,望京花园,北京市朝阳区望京花园(公交站)
416,0,22,116.472977,40.010964,望京科技创业园,北京市朝阳区望京科技创业园(公交站)
416,0,23,116.475914,40.011448,广泽路,北京市朝阳区广泽路(公交站)
416,0,24,116.474525,40.020115,容达路,北京市朝阳区容达路(公交站)
416,0,25,116.464375,40.020647,来广营路口西,北京市朝阳区来广营路口西(公交站)
416,0,26,116.459631,40.021306,来广营西桥东,北京市朝阳区来广营西桥东(公交站)
416,1,1,116.459631,40.021306,来广营西桥东,北京市朝阳区来广营西桥东(公交站)
416,1,2,116.464375,40.020647,来广营路口西,北京市朝阳区来广营路口西(公交站)
416,1,3,116.474525,40.020115,容达路,北京市朝阳区容达路(公交站)
416,1,4,116.475914,40.011448,广泽路,北京市朝阳区广泽路(公交站)
416,1,5,116.472977,40.010964,望京科技创业园,北京市朝阳区望京科技创业园(公交站)
416,1,6,116.47319,40.007923,望京花园,北京市朝阳区望京花园(公交站)
416,1,7,116.473236,40.004528,宏昌路,北京市朝阳区宏昌路(公交站)
416,1,8,116.467949,40.000828,侯庄路口南,北京市朝阳区侯庄路口南(公交站)
416,1,9,116.466843,39.997173,湖光中街东口,北京市朝阳区湖光中街东口(公交站)
416,1,10,116.462856,39.995352,南湖南路北口,北京市朝阳区南湖南路北口(公交站)
416,1,11,116.462925,39.990859,南湖南路,北京市朝阳区南湖南路(公交站)
416,1,12,116.46463,39.98909,花家地西里,花家地西里(公交站)
416,1,13,116.469826,39.985655,花家地北里,北京市朝阳区花家地北里(公交站)
416,1,14,116.473481,39.983299,望京医院,北京市朝阳区望京医院(公交站)
416,1,15,116.479797,39.979084,丽都饭店,北京市朝阳区丽都饭店(公交站)
416,1,16,116.4775,39.974423,四得公园北,北京市朝阳区四得公园北(公交站)
416,1,17,116.477912,39.972839,四得公园,北京市朝阳区四得公园(公交站)
416,1,18,116.473273,39.966957,肖君庙,北京市朝阳区肖君庙(公交站)
416,1,19,116.468643,39.962311,五里沟,北京市朝阳区五里沟(公交站)
416,1,20,116.467951,39.9575,天泽路,天泽路(公交站)
416,1,21,116.465216,39.950422,燕莎桥东,北京市朝阳区燕莎桥东(公交站)
416,1,22,116.462023,39.946693,燕莎桥南,北京市朝阳区燕莎桥南(公交站)
416,1,23,116.462006,39.943069,亮马桥,北京市朝阳区亮马桥(公交站)
416,1,24,116.4505,39.939091,幸福三村,北京市朝阳区幸福三村(公交站)
416,1,25,116.442642,39.941128,春秀路,北京市东城区春秀路(公交站)
416,1,26,116.437496,39.94174,东直门枢纽站,北京市东城区东直门枢纽站(公交站)
417,0,1,116.264089,40.097878,生命科学园西站,北京市昌平区生命科学园西站(公交站)
417,0,2,116.266693,40.099911,医疗园路西站,北京市昌平区医疗园路西站(公交站)
417,0,3,116.272034,40.101742,医疗园路,医疗园路(公交站)
417,0,4,116.275712,40.101263,科学园路北站,北京市昌平区科学园路北站(公交站)
417,0,5,116.279587,40.096945,科学园路,科学园路(公交站)
417,0,6,116.281059,40.092882,北清创意园,北京市昌平区北清创意园(公交站)
417,0,7,116.280273,40.090702,生命科学园,北京市昌平区生命科学园(公交站)
417,0,8,116.291191,40.093319,地铁生命科学园站西,北京市昌平区地铁生命科学园站西(公交站)
417,0,9,116.293702,40.094319,地铁生命科学园站,北京市昌平区地铁生命科学园站(公交站)
417,0,10,116.305365,40.096606,朱辛庄新区西,北京市昌平区朱辛庄新区西(公交站)
417,0,11,116.308403,40.097253,朱辛庄新区,北京市昌平区朱辛庄新区(公交站)
417,0,12,116.310152,40.097214,朱辛庄新区东,北京市昌平区朱辛庄新区东(公交站)
417,0,13,116.316441,40.097921,地铁朱辛庄站南口,北京市昌平区地铁朱辛庄站南口(公交站)
417,0,14,116.336807,40.09845,文华西路北口,北京市昌平区文华西路北口(公交站)
417,0,15,116.347652,40.099032,马连店东,北京市昌平区马连店东(公交站)
417,0,16,116.358315,40.099442,白各庄南,北京市昌平区白各庄南(公交站)
417,0,17,116.365829,40.099865,平西王府西,北京市昌平区平西王府西(公交站)
417,0,18,116.377921,40.101055,平西王府,北京市昌平区平西王府(公交站)
417,0,19,116.384758,40.102028,白庙村,北京市昌平区白庙村(公交站)
417,0,20,116.390549,40.102547,中国经济时报社,北京市昌平区中国经济时报社(公交站)
417,0,21,116.396858,40.103081,王府温馨公寓,北京市昌平区王府温馨公寓(公交站)
417,0,22,116.40229,40.103546,王府花园,北京市昌平区王府花园(公交站)
417,0,23,116.408348,40.104061,王府公寓,北京市昌平区王府公寓(公交站)
417,0,24,116.410339,40.10424,平西王府路口西,北京市昌平区平西王府路口西(公交站)
417,0,25,116.413772,40.104275,平西王府路口东,北京市昌平区平西王府路口东(公交站)
417,0,26,116.422829,40.103672,名佳花园,北京市昌平区名佳花园(公交站)
417,0,27,116.426628,40.103403,名佳四区,北京市昌平区名佳四区(公交站)
417,0,28,116.429236,40.103628,名流花园兰苑,北京市昌平区名流花园兰苑(公交站)
417,0,29,116.432518,40.103813,名流花园菊苑,北京市昌平区名流花园菊苑(公交站)
417,0,30,116.433351,40.113255,北京洋房小区,北京市昌平区北京洋房小区(公交站)
417,0,31,116.43803,40.118763,东二旗村西站,北京市昌平区东二旗村西站(公交站)
417,0,32,116.444321,40.118908,东二旗村,北京市昌平区东二旗村(公交站)
417,0,33,116.452656,40.118746,沟自头北口,北京市昌平区沟自头北口(公交站)
417,0,34,116.459362,40.118546,小河湾,北京市昌平区小河湾(公交站)
417,0,35,116.464135,40.118592,小河湾东,北京市昌平区小河湾东(公交站)
417,0,36,116.468494,40.110347,英才南三街,北京市昌平区英才南三街(公交站)
417,0,37,116.473043,40.110482,鲁疃嘉园,北京市昌平区鲁疃嘉园(公交站)
417,0,38,116.479913,40.10944,英才南三街东口,北京市昌平区英才南三街东口(公交站)
417,1,1,116.479913,40.10944,英才南三街东口,北京市昌平区英才南三街东口(公交站)
417,1,2,116.473043,40.110482,鲁疃嘉园,北京市昌平区鲁疃嘉园(公交站)
417,1,3,116.468494,40.110347,英才南三街,北京市昌平区英才南三街(公交站)
417,1,4,116.464135,40.118592,小河湾东,北京市昌平区小河湾东(公交站)
417,1,5,116.459362,40.118546,小河湾,北京市昌平区小河湾(公交站)
417,1,6,116.452656,40.118746,沟自头北口,北京市昌平区沟自头北口(公交站)
417,1,7,116.444321,40.118908,东二旗村,北京市昌平区东二旗村(公交站)
417,1,8,116.43803,40.118763,东二旗村西站,北京市昌平区东二旗村西站(公交站)
417,1,9,116.433351,40.113255,北京洋房小区,北京市昌平区北京洋房小区(公交站)
417,1,10,116.432518,40.103813,名流花园菊苑,北京市昌平区名流花园菊苑(公交站)
417,1,11,116.429236,40.103628,名流花园兰苑,北京市昌平区名流花园兰苑(公交站)
417,1,12,116.426628,40.103403,名佳四区,北京市昌平区名佳四区(公交站)
417,1,13,116.422829,40.103672,名佳花园,北京市昌平区名佳花园(公交站)
417,1,14,116.413772,40.104275,平西王府路口东,北京市昌平区平西王府路口东(公交站)
417,1,15,116.410339,40.10424,平西王府路口西,北京市昌平区平西王府路口西(公交站)
417,1,16,116.408348,40.104061,王府公寓,北京市昌平区王府公寓(公交站)
417,1,17,116.40229,40.103546,王府花园,北京市昌平区王府花园(公交站)
417,1,18,116.396858,40.103081,王府温馨公寓,北京市昌平区王府温馨公寓(公交站)
417,1,19,116.390549,40.102547,中国经济时报社,北京市昌平区中国经济时报社(公交站)
417,1,20,116.384758,40.102028,白庙村,北京市昌平区白庙村(公交站)
417,1,21,116.377921,40.101055,平西王府,北京市昌平区平西王府(公交站)
417,1,22,116.365829,40.099865,平西王府西,北京市昌平区平西王府西(公交站)
417,1,23,116.358315,40.099442,白各庄南,北京市昌平区白各庄南(公交站)
417,1,24,116.347652,40.099032,马连店东,北京市昌平区马连店东(公交站)
417,1,25,116.336807,40.09845,文华西路北口,北京市昌平区文华西路北口(公交站)
417,1,26,116.320709,40.098179,七里渠南口,北京市昌平区七里渠南口(公交站)
417,1,27,116.310152,40.097214,朱辛庄新区东,北京市昌平区朱辛庄新区东(公交站)
417,1,28,116.308403,40.097253,朱辛庄新区,北京市昌平区朱辛庄新区(公交站)
417,1,29,116.305365,40.096606,朱辛庄新区西,北京市昌平区朱辛庄新区西(公交站)
417,1,30,116.293702,40.094319,地铁生命科学园站,北京市昌平区地铁生命科学园站(公交站)
417,1,31,116.291191,40.093319,地铁生命科学园站西,北京市昌平区地铁生命科学园站西(公交站)
417,1,32,116.280273,40.090702,生命科学园,北京市昌平区生命科学园(公交站)
417,1,33,116.281059,40.092882,北清创意园,北京市昌平区北清创意园(公交站)
417,1,34,116.279587,40.096945,科学园路,科学园路(公交站)
417,1,35,116.275712,40.101263,科学园路北站,北京市昌平区科学园路北站(公交站)
417,1,36,116.272034,40.101742,医疗园路,医疗园路(公交站)
417,1,37,116.266693,40.099911,医疗园路西站,北京市昌平区医疗园路西站(公交站)
417,1,38,116.264089,40.097878,生命科学园西站,北京市昌平区生命科学园西站(公交站)
419,0,1,116.400101,39.989925,国家体育场东,北京市朝阳区国家体育场东(公交站)
419,0,2,116.400916,39.996089,北辰东路,北京市朝阳区北辰东路(公交站)
419,0,3,116.405534,40.002517,豹房,北京市朝阳区豹房(公交站)
419,0,4,116.407745,40.001602,大屯南,北京市朝阳区大屯南(公交站)
419,0,5,116.407656,39.997661,炎黄艺术馆,北京市朝阳区炎黄艺术馆(公交站)
419,0,6,116.407578,39.993429,安慧桥北,北京市朝阳区安慧桥北(公交站)
419,0,7,116.415391,39.988455,安慧桥东,北京市朝阳区安慧桥东(公交站)
419,0,8,116.424089,39.98694,惠新东桥南,北京市朝阳区惠新东桥南(公交站)
419,0,9,116.424309,39.981915,对外经贸大学,北京市朝阳区对外经贸大学(公交站)
419,0,10,116.424718,39.974332,中日医院,北京市朝阳区中日医院(公交站)
419,0,11,116.431615,39.969718,太阳宫桥,北京市朝阳区太阳宫桥(公交站)
419,0,12,116.439223,39.967582,西坝河,北京市朝阳区西坝河(公交站)
419,0,13,116.449231,39.961493,静安庄东,北京市朝阳区静安庄东(公交站)
419,0,14,116.458359,39.955525,三元桥南,北京市朝阳区三元桥南(公交站)
419,0,15,116.465216,39.950422,燕莎桥东,北京市朝阳区燕莎桥东(公交站)
419,0,16,116.470642,39.952183,安家楼西,北京市朝阳区安家楼西(公交站)
419,0,17,116.472708,39.948872,枣营北站,北京市朝阳区枣营北站(公交站)
419,0,18,116.474388,39.944106,枣营,北京市朝阳区枣营(公交站)
419,0,19,116.474657,39.940747,朝阳公园西门,北京市朝阳区朝阳公园西门(公交站)
419,0,20,116.4748,39.938264,景园北站,北京市朝阳区景园北站(公交站)
419,0,21,116.477444,39.933802,甜水园街北口,北京市朝阳区甜水园街北口(公交站)
419,0,22,116.478377,39.930569,甜水园北里,北京市朝阳区甜水园北里(公交站)
419,0,23,116.478043,39.921284,金台路口南,北京市朝阳区金台路口南(公交站)
419,0,24,116.478127,39.917969,红庙路口北,北京市朝阳区红庙路口北(公交站)
419,0,25,116.485469,39.915603,英家坟,北京市朝阳区英家坟(公交站)
419,0,26,116.493069,39.915425,慈云寺,北京市朝阳区慈云寺(公交站)
419,0,27,116.497739,39.915556,东八里庄,北京市朝阳区东八里庄(公交站)
419,0,28,116.503967,39.915968,十里堡,北京市朝阳区十里堡(公交站)
419,0,29,116.514183,39.916363,甘露园,北京市朝阳区甘露园(公交站)
419,0,30,116.518329,39.91875,甘露园北,北京市朝阳区甘露园北(公交站)
419,1,1,116.518329,39.91875,甘露园北,北京市朝阳区甘露园北(公交站)
419,1,2,116.514183,39.916363,甘露园,北京市朝阳区甘露园(公交站)
419,1,3,116.503967,39.915968,十里堡,北京市朝阳区十里堡(公交站)
419,1,4,116.497739,39.915556,东八里庄,北京市朝阳区东八里庄(公交站)
419,1,5,116.493069,39.915425,慈云寺,北京市朝阳区慈云寺(公交站)
419,1,6,116.485469,39.915603,英家坟,北京市朝阳区英家坟(公交站)
419,1,7,116.478127,39.917969,红庙路口北,北京市朝阳区红庙路口北(公交站)
419,1,8,116.478043,39.921284,金台路口南,北京市朝阳区金台路口南(公交站)
419,1,9,116.478377,39.930569,甜水园北里,北京市朝阳区甜水园北里(公交站)
419,1,10,116.477444,39.933802,甜水园街北口,北京市朝阳区甜水园街北口(公交站)
419,1,11,116.4748,39.938264,景园北站,北京市朝阳区景园北站(公交站)
419,1,12,116.474657,39.940747,朝阳公园西门,北京市朝阳区朝阳公园西门(公交站)
419,1,13,116.474388,39.944106,枣营,北京市朝阳区枣营(公交站)
419,1,14,116.472708,39.948872,枣营北站,北京市朝阳区枣营北站(公交站)
419,1,15,116.470642,39.952183,安家楼西,北京市朝阳区安家楼西(公交站)
419,1,16,116.465216,39.950422,燕莎桥东,北京市朝阳区燕莎桥东(公交站)
419,1,17,116.458359,39.955525,三元桥南,北京市朝阳区三元桥南(公交站)
419,1,18,116.449232,39.961489,静安庄,北京市朝阳区静安庄(公交站)
419,1,19,116.439223,39.967582,西坝河,北京市朝阳区西坝河(公交站)
419,1,20,116.431615,39.969718,太阳宫桥,北京市朝阳区太阳宫桥(公交站)
419,1,21,116.424718,39.974332,中日医院,北京市朝阳区中日医院(公交站)
419,1,22,116.424309,39.981915,对外经贸大学,北京市朝阳区对外经贸大学(公交站)
419,1,23,116.424089,39.98694,惠新东桥南,北京市朝阳区惠新东桥南(公交站)
419,1,24,116.415391,39.988455,安慧桥东,北京市朝阳区安慧桥东(公交站)
419,1,25,116.407578,39.993429,安慧桥北,北京市朝阳区安慧桥北(公交站)
419,1,26,116.407656,39.997661,炎黄艺术馆,北京市朝阳区炎黄艺术馆(公交站)
419,1,27,116.407745,40.001602,大屯南,北京市朝阳区大屯南(公交站)
419,1,28,116.405534,40.002517,豹房,北京市朝阳区豹房(公交站)
419,1,29,116.400916,39.996089,北辰东路,北京市朝阳区北辰东路(公交站)
419,1,30,116.400101,39.989925,国家体育场东,北京市朝阳区国家体育场东(公交站)
41,0,1,116.418199,39.907205,东单路口南,北京市东城区东单路口南(公交站)
41,0,2,116.418338,39.902613,崇文门内,北京市东城区崇文门内(公交站)
41,0,3,116.418924,39.894397,磁器口北,北京市东城区磁器口北(公交站)
41,0,4,116.420654,39.885094,法华寺,北京市东城区法华寺(公交站)
41,0,5,116.423447,39.883995,北京体育馆西,北京市东城区北京体育馆西(公交站)
41,0,6,116.42907,39.884048,北京体育馆,北京市东城区北京体育馆(公交站)
41,0,7,116.44049,39.883594,光明楼,北京市东城区光明楼(公交站)
41,0,8,116.448822,39.884556,光明桥东,北京市朝阳区光明桥东(公交站)
41,0,9,116.453299,39.884579,劲松中街,北京市朝阳区劲松中街(公交站)
41,0,10,116.46405,39.884457,劲松桥东,北京市朝阳区劲松桥东(公交站)
41,0,11,116.46946,39.884441,南磨房,北京市朝阳区南磨房(公交站)
41,0,12,116.474953,39.884331,平乐园,北京市朝阳区平乐园(公交站)
41,0,13,116.481068,39.884484,平乐园小区,北京市朝阳区平乐园小区(公交站)
41,0,14,116.494783,39.880365,窑洼湖桥东,北京市朝阳区窑洼湖桥东(公交站)
41,0,15,116.496341,39.87694,紫南家园北站,北京市朝阳区紫南家园北站(公交站)
41,0,16,116.499219,39.875178,紫南家园,北京市朝阳区紫南家园(公交站)
41,0,17,116.500152,39.865087,金蝉西路,金蝉西路(公交站)
41,0,18,116.500168,39.862419,金蝉西路南口,北京市朝阳区金蝉西路南口(公交站)
41,1,1,116.500168,39.862419,金蝉西路南口,北京市朝阳区金蝉西路南口(公交站)
41,1,2,116.500152,39.865087,金蝉西路,金蝉西路(公交站)
41,1,3,116.499219,39.875178,紫南家园,北京市朝阳区紫南家园(公交站)
41,1,4,116.496341,39.87694,紫南家园北站,北京市朝阳区紫南家园北站(公交站)
41,1,5,116.500699,39.877435,南楼梓庄,北京市朝阳区南楼梓庄(公交站)
41,1,6,116.494783,39.880365,窑洼湖桥东,北京市朝阳区窑洼湖桥东(公交站)
41,1,7,116.481068,39.884484,平乐园小区,北京市朝阳区平乐园小区(公交站)
41,1,8,116.474953,39.884331,平乐园,北京市朝阳区平乐园(公交站)
41,1,9,116.46946,39.884441,南磨房,北京市朝阳区南磨房(公交站)
41,1,10,116.46405,39.884457,劲松桥东,北京市朝阳区劲松桥东(公交站)
41,1,11,116.453299,39.884579,劲松中街,北京市朝阳区劲松中街(公交站)
41,1,12,116.448822,39.884556,光明桥东,北京市朝阳区光明桥东(公交站)
41,1,13,116.44049,39.883594,光明楼,北京市东城区光明楼(公交站)
41,1,14,116.42907,39.884048,北京体育馆,北京市东城区北京体育馆(公交站)
41,1,15,116.423447,39.883995,北京体育馆西,北京市东城区北京体育馆西(公交站)
41,1,16,116.420654,39.885094,法华寺,北京市东城区法华寺(公交站)
41,1,17,116.418924,39.894397,磁器口北,北京市东城区磁器口北(公交站)
41,1,18,116.415154,39.900982,崇文门西,北京市东城区崇文门西(公交站)
41,1,19,116.413582,39.900932,台基厂路口东,北京市东城区台基厂路口东(公交站)
41,1,20,116.407031,39.903247,正义路南口,北京市东城区正义路南口(公交站)
41,1,21,116.413199,39.908038,王府井,北京市东城区王府井(公交站)
41,1,22,116.418199,39.907205,东单路口南,北京市东城区东单路口南(公交站)
421,0,1,116.461141,39.907391,大北窑南,北京市朝阳区大北窑南(公交站)
421,0,2,116.46479,39.908596,大北窑东,北京市朝阳区大北窑东(公交站)
421,0,3,116.468707,39.908138,郎家园,北京市朝阳区郎家园(公交站)
421,0,4,116.477837,39.910671,八王坟北,北京市朝阳区八王坟北(公交站)
421,0,5,116.477852,39.912361,景辉街东口,北京市朝阳区景辉街东口(公交站)
421,0,6,116.478127,39.917969,红庙路口北,北京市朝阳区红庙路口北(公交站)
421,0,7,116.478043,39.921284,金台路口南,北京市朝阳区金台路口南(公交站)
421,0,8,116.478377,39.930569,甜水园北里,北京市朝阳区甜水园北里(公交站)
421,0,9,116.477444,39.933802,甜水园街北口,北京市朝阳区甜水园街北口(公交站)
421,0,10,116.47434,39.936576,景园,北京市朝阳区景园(公交站)
421,0,11,116.474657,39.940747,朝阳公园西门,北京市朝阳区朝阳公园西门(公交站)
421,0,12,116.474388,39.944106,枣营,北京市朝阳区枣营(公交站)
421,0,13,116.472708,39.948872,枣营北站,北京市朝阳区枣营北站(公交站)
421,0,14,116.473343,39.952934,安家楼,北京市朝阳区安家楼(公交站)
421,0,15,116.484489,39.956577,朝阳公园北门,北京市朝阳区朝阳公园北门(公交站)
421,0,16,116.488968,39.958622,东风北桥东,北京市朝阳区东风北桥东(公交站)
421,0,17,116.493954,39.961871,酒仙桥商场,北京市朝阳区酒仙桥商场(公交站)
421,0,18,116.492921,39.964423,酒仙桥中心小学,北京市朝阳区酒仙桥中心小学(公交站)
421,0,19,116.489929,39.968208,酒仙桥,北京市朝阳区酒仙桥(公交站)
421,0,20,116.489838,39.973408,将台路口北,北京市朝阳区将台路口北(公交站)
421,0,21,116.489693,39.976719,陈各庄,北京市朝阳区陈各庄(公交站)
421,0,22,116.486115,39.982101,万红西街,北京市朝阳区万红西街(公交站)
421,0,23,116.480415,39.986012,地铁望京南站,北京市朝阳区地铁望京南站(公交站)
421,0,24,116.474844,39.989787,望花路东里,北京市朝阳区望花路东里(公交站)
421,0,25,116.471675,39.991892,地铁阜通站,北京市朝阳区地铁阜通站(公交站)
421,0,26,116.473793,39.995773,望京西园四区,北京市朝阳区望京西园四区(公交站)
421,0,27,116.472931,39.998898,望京街西口,北京市朝阳区望京街西口(公交站)
421,0,28,116.473236,40.004528,宏昌路,北京市朝阳区宏昌路(公交站)
421,0,29,116.467721,40.006528,望京花园西区,北京市朝阳区望京花园西区(公交站)
421,0,30,116.466026,40.008537,利泽西街东口,北京市朝阳区利泽西街东口(公交站)
421,0,31,116.459835,40.00839,东湖,北京市朝阳区东湖(公交站)
421,1,1,116.459835,40.00839,东湖,北京市朝阳区东湖(公交站)
421,1,2,116.466026,40.008537,利泽西街东口,北京市朝阳区利泽西街东口(公交站)
421,1,3,116.467721,40.006528,望京花园西区,北京市朝阳区望京花园西区(公交站)
421,1,4,116.473236,40.004528,宏昌路,北京市朝阳区宏昌路(公交站)
421,1,5,116.472931,39.998898,望京街西口,北京市朝阳区望京街西口(公交站)
421,1,6,116.473793,39.995773,望京西园四区,北京市朝阳区望京西园四区(公交站)
421,1,7,116.471675,39.991892,地铁阜通站,北京市朝阳区地铁阜通站(公交站)
421,1,8,116.474844,39.989787,望花路东里,北京市朝阳区望花路东里(公交站)
421,1,9,116.480415,39.986012,地铁望京南站,北京市朝阳区地铁望京南站(公交站)
421,1,10,116.486115,39.982101,万红西街,北京市朝阳区万红西街(公交站)
421,1,11,116.485052,39.977253,高家园社区,北京市朝阳区高家园社区(公交站)
421,1,12,116.485113,39.975569,高家园,北京市朝阳区高家园(公交站)
421,1,13,116.4888,39.973133,将台路口西,北京市朝阳区将台路口西(公交站)
421,1,14,116.489929,39.968208,酒仙桥,北京市朝阳区酒仙桥(公交站)
421,1,15,116.492921,39.964423,酒仙桥中心小学,北京市朝阳区酒仙桥中心小学(公交站)
421,1,16,116.493954,39.961871,酒仙桥商场,北京市朝阳区酒仙桥商场(公交站)
421,1,17,116.488968,39.958622,东风北桥东,北京市朝阳区东风北桥东(公交站)
421,1,18,116.484489,39.956577,朝阳公园北门,北京市朝阳区朝阳公园北门(公交站)
421,1,19,116.473343,39.952934,安家楼,北京市朝阳区安家楼(公交站)
421,1,20,116.472708,39.948872,枣营北站,北京市朝阳区枣营北站(公交站)
421,1,21,116.474388,39.944106,枣营,北京市朝阳区枣营(公交站)
421,1,22,116.474657,39.940747,朝阳公园西门,北京市朝阳区朝阳公园西门(公交站)
421,1,23,116.47434,39.936576,景园,北京市朝阳区景园(公交站)
421,1,24,116.477444,39.933802,甜水园街北口,北京市朝阳区甜水园街北口(公交站)
421,1,25,116.478377,39.930569,甜水园北里,北京市朝阳区甜水园北里(公交站)
421,1,26,116.478043,39.921284,金台路口南,北京市朝阳区金台路口南(公交站)
421,1,27,116.478127,39.917969,红庙路口北,北京市朝阳区红庙路口北(公交站)
421,1,28,116.477852,39.912361,景辉街东口,北京市朝阳区景辉街东口(公交站)
421,1,29,116.474692,39.908056,八王坟西,北京市朝阳区八王坟西(公交站)
421,1,30,116.468707,39.908138,郎家园,北京市朝阳区郎家园(公交站)
421,1,31,116.46479,39.908596,大北窑东,北京市朝阳区大北窑东(公交站)
421,1,32,116.461141,39.907391,大北窑南,北京市朝阳区大北窑南(公交站)
423,0,1,116.358269,39.92276,阜成门内,北京市西城区阜成门内(公交站)
423,0,2,116.356194,39.919659,阜成门南,北京市西城区阜成门南(公交站)
423,0,3,116.356323,39.916855,月坛体育场,北京市西城区月坛体育场(公交站)
423,0,4,116.356552,39.911022,北京儿童医院,北京市西城区北京儿童医院(公交站)
423,0,5,116.356732,39.903976,复兴门南,北京市西城区复兴门南(公交站)
423,0,6,116.356214,39.898407,西便门,北京市西城区西便门(公交站)
423,0,7,116.352966,39.895618,槐柏树街西口,北京市西城区槐柏树街西口(公交站)
423,0,8,116.353073,39.89283,核桃园,北京市西城区核桃园(公交站)
423,0,9,116.353142,39.891276,北线阁,北京市西城区北线阁(公交站)
423,0,10,116.353333,39.887245,南线阁,北京市西城区南线阁(公交站)
423,0,11,116.353485,39.884284,南线阁街南口,北京市西城区南线阁街南口(公交站)
423,0,12,116.353668,39.880634,建功北里,北京市西城区建功北里(公交站)
423,0,13,116.35168,39.877721,南菜园,北京市西城区南菜园(公交站)
423,0,14,116.349037,39.876637,白纸坊桥南,北京市西城区白纸坊桥南(公交站)
423,0,15,116.348542,39.87145,菜户营桥北,北京市丰台区菜户营桥北(公交站)
423,0,16,116.347383,39.857309,玉泉营桥北,北京市丰台区玉泉营桥北(公交站)
423,0,17,116.347527,39.851425,玉泉营桥,北京市丰台区玉泉营桥(公交站)
423,0,18,116.347038,39.848396,玉泉营桥南,北京市丰台区玉泉营桥南(公交站)
423,0,19,116.345543,39.835888,马家楼桥北,北京市丰台区马家楼桥北(公交站)
423,0,20,116.345413,39.826992,新发地北,北京市丰台区新发地北(公交站)
423,0,21,116.34201,39.822899,新发地北桥西,北京市丰台区新发地北桥西(公交站)
423,0,22,116.33605,39.82204,银地家园东,北京市丰台区银地家园东(公交站)
423,0,23,116.330681,39.816502,银地家园南,北京市丰台区银地家园南(公交站)
423,0,24,116.335087,39.814661,天伦锦城南门,北京市丰台区天伦锦城南门(公交站)
423,0,25,116.338432,39.809063,陈留村,北京市丰台区陈留村(公交站)
423,0,26,116.328772,39.798416,兴华公园,北京市大兴区兴华公园(公交站)
423,0,27,116.321823,39.794036,高立庄,北京市丰台区高立庄(公交站)
423,0,28,116.316354,39.790673,樊羊路口东,北京市丰台区樊羊路口东(公交站)
423,0,29,116.311037,39.787335,羊坊村南口,北京市丰台区羊坊村南口(公交站)
423,0,30,116.299063,39.781561,明春苑,北京市丰台区明春苑(公交站)
423,1,1,116.299063,39.781561,明春苑,北京市丰台区明春苑(公交站)
423,1,2,116.311037,39.787335,羊坊村南口,北京市丰台区羊坊村南口(公交站)
423,1,3,116.316354,39.790673,樊羊路口东,北京市丰台区樊羊路口东(公交站)
423,1,4,116.321823,39.794036,高立庄,北京市丰台区高立庄(公交站)
423,1,5,116.328772,39.798416,兴华公园,北京市大兴区兴华公园(公交站)
423,1,6,116.338432,39.809063,陈留村,北京市丰台区陈留村(公交站)
423,1,7,116.335087,39.814661,天伦锦城南门,北京市丰台区天伦锦城南门(公交站)
423,1,8,116.330681,39.816502,银地家园南,北京市丰台区银地家园南(公交站)
423,1,9,116.33605,39.82204,银地家园东,北京市丰台区银地家园东(公交站)
423,1,10,116.34201,39.822899,新发地北桥西,北京市丰台区新发地北桥西(公交站)
